source_log,source_rel,run_id,dataset_id,family,precision,workload,scenario_id,case_id,nx,ny,nz,grid,batch,threads,sweep_var,sweep_value,profile_id,profile_desc,isa,profile_threads,fwd_ms,fwd_gflops,bwd_ms,bwd_gflops,mem_mb
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.00056,91.355071,0.000629,81.384153,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.000515,99.43435,0.000788,64.974846,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.000595,85.999105,0.000698,73.320484,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.000558,91.706181,0.000613,83.501192,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.000556,92.091584,0.00064,79.980769,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.001465,34.947983,0.001474,34.736561,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.001466,34.925248,0.001472,34.770869,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.001632,31.376235,0.001523,33.614307,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.001517,33.752199,0.001622,31.570892,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.001444,35.454576,0.001451,35.276359,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.001346,38.037509,0.000963,53.150273,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.000891,57.48852,0.000943,54.284218,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.001432,35.744331,0.001332,38.444032,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.001515,33.797882,0.001691,30.282502,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.000896,57.136721,0.000955,53.598653,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.000627,81.659581,0.000669,76.583704,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.000621,82.4275,0.000733,69.820972,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.000621,82.433828,0.000688,74.387185,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.001049,48.805337,0.001532,33.419709,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.000635,80.587048,0.000682,75.073716,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.000754,67.913211,0.001145,44.704783,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.000732,69.934661,0.000936,54.729692,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.000752,68.070358,0.000878,58.330173,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.000747,68.5637,0.000875,58.487449,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.00075,68.280298,0.000884,57.911754,0.02
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.003523,58.134764,0.003656,56.013763,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.00349,58.678425,0.003625,56.491915,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.003385,60.509116,0.003391,60.395099,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.003284,62.357514,0.003448,59.390839,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.003412,60.028754,0.003546,57.747848,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.002292,89.356551,0.002292,89.337035,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.002131,96.116533,0.002129,96.20696,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.002447,83.706242,0.002511,81.56111,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.00231,88.65016,0.002304,88.883153,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.002314,88.497637,0.002297,89.158074,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.005995,34.162009,0.005996,34.154674,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.006079,33.691964,0.006007,34.09083,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.006214,32.956832,0.006212,32.966824,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.006631,30.884159,0.005911,34.646752,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.005908,34.661991,0.00593,34.533372,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.002316,88.430219,0.002254,90.847827,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.002703,75.773037,0.00263,77.858861,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.002283,89.698995,0.002411,84.949609,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.002665,76.844731,0.002823,72.543996,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,0.002419,84.670773,0.002469,82.94485,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.001792,114.276482,0.001945,105.306231,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.001898,107.917818,0.002055,99.67434,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.002064,99.225304,0.002136,95.877296,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.00221,92.6778,0.002273,90.105469,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,0.001801,113.695661,0.001984,103.228277,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.002245,91.228941,0.002577,79.456974,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.0023,89.029628,0.002492,82.170451,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.002419,84.67745,0.002514,81.452836,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.00239,85.708217,0.002616,78.292451,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,0.002263,90.497525,0.002703,75.776379,0.06
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.013789,59.411275,0.014214,57.633742,0.25
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.014222,57.602727,0.01377,59.492747,0.25
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.01305,62.774826,0.013714,59.736328,0.25
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.013418,61.050768,0.013706,59.769684,0.25
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.013775,59.470917,0.014207,57.660726,0.25
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.009145,89.577394,0.009322,87.879041,0.25
