dataset_id,family,precision,workload,scenario_id,case_id,nx,ny,nz,grid,batch,threads,sweep_var,sweep_value,profile_id,profile_desc,isa,run_count,fwd_ms_mean,fwd_ms_std,bwd_ms_mean,bwd_ms_std,fwd_gflops_std,bwd_gflops_std,fwd_gflops_mean,bwd_gflops_mean,mem_kib_exact,base_fwd_gflops,base_bwd_gflops,fwd_speedup_vs_baseline,bwd_speedup_vs_baseline,fwd_increase_pct,bwd_increase_pct
1d_single,1d,single,throughput,n256_b16,n256_b16,256,1,1,256x1x1,16,20,length,256,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.00325,0.0,0.001895,0.0,0.0,0.0,50.41263299999999,86.45916899999999,64.0,31.340117999999997,30.845648,1.6085655133780925,2.802961669017295,60.85655133780925,180.29616690172952
1d_single,1d,single,throughput,n512_b1,n512_b1,512,1,1,512x1x1,1,1,length,512,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.000411,0.0,0.00041,0.0,0.0,0.0,56.05055600000001,56.15151899999999,8.0,31.669648,31.941814,1.7698509310870778,1.7579314374568706,76.98509310870779,75.79314374568706
1d_single,1d,single,throughput,n512_b1,n512_b1,512,1,1,512x1x1,1,1,length,512,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.000282,0.0,0.000283,0.0,0.0,0.0,81.83314800000001,81.474382,8.0,31.669648,31.941814,2.5839614005182505,2.5507124297950017,158.39614005182506,155.07124297950017
1d_single,1d,single,throughput,n512_b1,n512_b1,512,1,1,512x1x1,1,1,length,512,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.000728,0.0,0.000721,0.0,0.0,0.0,31.669648,31.941814,8.0,31.669648,31.941814,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n512_b1,n512_b1,512,1,1,512x1x1,1,10,length,512,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.000423,0.0,0.000412,0.0,0.0,0.0,54.50158700000001,55.94995599999999,8.0,31.669648,31.941814,1.7209407253279232,1.7516211195769906,72.09407253279232,75.16211195769907
1d_single,1d,single,throughput,n512_b1,n512_b1,512,1,1,512x1x1,1,10,length,512,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.000284,0.0,0.000291,0.0,0.0,0.0,81.084716,79.307972,8.0,31.669648,31.941814,2.560328930716249,2.4828887927279273,156.03289307162493,148.28887927279274
1d_single,1d,single,throughput,n512_b1,n512_b1,512,1,1,512x1x1,1,20,length,512,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.000359,0.0,0.000351,0.0,0.0,0.0,64.142283,65.62322700000001,8.0,31.669648,31.941814,2.025355097094859,2.0544614967703465,102.53550970948591,105.44614967703465
1d_single,1d,single,throughput,n512_b4,n512_b4,512,1,1,512x1x1,4,1,length,512,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.001635,0.0,0.001619,0.0,0.0,0.0,56.382487,56.908759,32.0,32.15919199999999,32.211449,1.7532308336602491,1.7667245891359933,75.32308336602492,76.67245891359933
1d_single,1d,single,throughput,n512_b4,n512_b4,512,1,1,512x1x1,4,1,length,512,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.001146,0.0,0.001143,0.0,0.0,0.0,80.411695,80.60788599999998,32.0,32.15919199999999,32.211449,2.5004264721576344,2.5024607244461428,150.04264721576342,150.24607244461427
1d_single,1d,single,throughput,n512_b4,n512_b4,512,1,1,512x1x1,4,1,length,512,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.002866,0.0,0.002861,0.0,0.0,0.0,32.15919199999999,32.211449,32.0,32.15919199999999,32.211449,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n512_b4,n512_b4,512,1,1,512x1x1,4,10,length,512,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.001878,0.0,0.001244,0.0,0.0,0.0,49.07100899999999,74.07812400000002,32.0,32.15919199999999,32.211449,1.525878168829615,2.299745162038504,52.587816882961505,129.9745162038504
1d_single,1d,single,throughput,n512_b4,n512_b4,512,1,1,512x1x1,4,10,length,512,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.001366,0.0,0.001763,0.0,0.0,0.0,67.483774,52.27282100000001,32.0,32.15919199999999,32.211449,2.0984287789320084,1.6228025321058983,109.84287789320084,62.280253210589834
1d_single,1d,single,throughput,n512_b4,n512_b4,512,1,1,512x1x1,4,20,length,512,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.002001,0.0,0.002007,0.0,0.0,0.0,46.06356999999999,45.91256400000001,32.0,32.15919199999999,32.211449,1.4323609249884142,1.425349229089322,43.236092498841415,42.534922908932195
1d_single,1d,single,throughput,n512_b16,n512_b16,512,1,1,512x1x1,16,1,length,512,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.006513,0.0,0.006507,0.0,0.0,0.0,56.602928000000006,56.655401,128.0,32.174517,32.160062,1.759247170672368,1.7616695204132378,75.9247170672368,76.16695204132378
1d_single,1d,single,throughput,n512_b16,n512_b16,512,1,1,512x1x1,16,1,length,512,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.004496,0.0,0.00469,0.0,0.0,0.0,81.99806,78.59482999999999,128.0,32.174517,32.160062,2.548540511113189,2.4438643806097136,154.8540511113189,144.38643806097136
1d_single,1d,single,throughput,n512_b16,n512_b16,512,1,1,512x1x1,16,1,length,512,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.011458,0.0,0.011463,0.0,0.0,0.0,32.174517,32.160062,128.0,32.174517,32.160062,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n512_b16,n512_b16,512,1,1,512x1x1,16,10,length,512,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.002449,0.0,0.002543,0.0,0.0,0.0,150.53627899999998,144.968284,128.0,32.174517,32.160062,4.678742465660012,4.507711583391848,367.87424656600115,350.7711583391848
1d_single,1d,single,throughput,n512_b16,n512_b16,512,1,1,512x1x1,16,10,length,512,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.001756,0.0,0.001836,0.0,0.0,0.0,209.943003,200.801058,128.0,32.174517,32.160062,6.5251330113207295,6.243801955356926,552.5133011320729,524.3801955356927
1d_single,1d,single,throughput,n512_b16,n512_b16,512,1,1,512x1x1,16,20,length,512,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.003775,0.0,0.002401,0.0,0.0,0.0,97.64618200000001,153.54858899999996,128.0,32.174517,32.160062,3.0348919301570247,4.77451159764555,203.48919301570248,377.45115976455503
1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.000875,0.0,0.000914,0.0,0.0,0.0,58.54485,56.02326099999999,16.0,33.748486,33.867174,1.7347400413754857,1.654205367120386,73.47400413754856,65.4205367120386
1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.000786,0.0,0.0006,0.0,0.0,0.0,65.175989,85.363265,16.0,33.748486,33.867174,1.9312270482296598,2.5205310900755995,93.12270482296599,152.05310900755995
1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.001517,0.0,0.001512,0.0,0.0,0.0,33.748486,33.867174,16.0,33.748486,33.867174,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.000898,0.0,0.000922,0.0,0.0,0.0,56.99720400000001,55.519226,16.0,33.748486,33.867174,1.6888818064312576,1.6393226668395777,68.88818064312576,63.93226668395777
1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.000617,0.0,0.000597,0.0,0.0,0.0,82.92723400000001,85.72104599999999,16.0,33.748486,33.867174,2.457213458405216,2.5310953314262354,145.7213458405216,153.10953314262355
1d_single,1d,single,throughput,n1024_b1,n1024_b1,1024,1,1,1024x1x1,1,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.000748,0.0,0.00075,0.0,0.0,0.0,68.476249,68.291155,16.0,33.748486,33.867174,2.0290169164921945,2.0164409052848637,102.90169164921946,101.64409052848637
1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.003499,0.0,0.003638,0.0,0.0,0.0,58.53368,56.296431,64.0,32.96872199999999,32.997471,1.7754306642520148,1.7060832025581598,77.54306642520147,70.60832025581598
1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.002444,0.0,0.002428,0.0,0.0,0.0,83.788708,84.35895100000002,64.0,32.96872199999999,32.997471,2.541460600140946,2.5565277714767904,154.14606001409462,155.65277714767905
1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.006212,0.0,0.006207,0.0,0.0,0.0,32.96872199999999,32.997471,64.0,32.96872199999999,32.997471,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.002397,0.0,0.002566,0.0,0.0,0.0,85.45243,79.820978,64.0,32.96872199999999,32.997471,2.591924248686377,2.4190028987373005,159.1924248686377,141.90028987373006
1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.001848,0.0,0.002003,0.0,0.0,0.0,110.846447,102.231917,64.0,32.96872199999999,32.997471,3.362169968250514,3.0981743116010314,236.2169968250514,209.81743116010313
1d_single,1d,single,throughput,n1024_b4,n1024_b4,1024,1,1,1024x1x1,4,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.002253,0.0,0.002328,0.0,0.0,0.0,90.889161,87.97376700000001,64.0,32.96872199999999,32.997471,2.7568299735731348,2.666076045646044,175.68299735731347,166.60760456460443
1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.014209,0.0,0.014786,0.0,0.0,0.0,57.655598,55.403027,256.0,32.947193,34.511659,1.7499396079052927,1.6053423279361911,74.99396079052927,60.53423279361911
1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.009748,0.0,0.0099,0.0,0.0,0.0,84.041606,82.746099,256.0,32.947193,34.511659,2.5507971498512787,2.397627393107935,155.07971498512788,139.7627393107935
1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,1,length,1024,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.024864,0.0,0.023737,0.0,0.0,0.0,32.947193,34.511659,256.0,32.947193,34.511659,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,10,length,1024,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.004185,0.0,0.003235,0.0,0.0,0.0,195.76079200000004,253.25219500000003,256.0,32.947193,34.511659,5.94165311745981,7.338163459484808,494.16531174598106,633.8163459484808
1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,10,length,1024,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.003198,0.0,0.002653,0.0,0.0,0.0,256.19990899999993,308.8404760000001,256.0,32.947193,34.511659,7.776076978697395,8.94887365455251,677.6076978697395,794.887365455251
1d_single,1d,single,throughput,n1024_b16,n1024_b16,1024,1,1,1024x1x1,16,20,length,1024,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.004406,0.0,0.003285,0.0,0.0,0.0,185.91825400000002,249.379366,256.0,32.947193,34.511659,5.642916347987521,7.225945469616514,464.2916347987521,622.5945469616514
1d_single,1d,single,throughput,n2048_b1,n2048_b1,2048,1,1,2048x1x1,1,1,length,2048,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.002145,0.0,0.002895,0.0,0.0,0.0,52.520889000000004,38.906573,32.0,26.728431,32.49667399999999,1.9649821196014088,1.197247847579725,96.49821196014088,19.7247847579725
1d_single,1d,single,throughput,n2048_b1,n2048_b1,2048,1,1,2048x1x1,1,1,length,2048,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.001511,0.0,0.001525,0.0,0.0,0.0,74.537171,73.878622,32.0,26.728431,32.49667399999999,2.7886848651909273,2.2734210276411675,178.86848651909273,127.34210276411675
1d_single,1d,single,throughput,n2048_b1,n2048_b1,2048,1,1,2048x1x1,1,1,length,2048,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.004214,0.0,0.003466,0.0,0.0,0.0,26.728431,32.49667399999999,32.0,26.728431,32.49667399999999,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n2048_b1,n2048_b1,2048,1,1,2048x1x1,1,10,length,2048,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.002226,0.0,0.002145,0.0,0.0,0.0,50.612389,52.51446700000001,32.0,26.728431,32.49667399999999,1.8935787514051985,1.615995132301848,89.35787514051985,61.5995132301848
1d_single,1d,single,throughput,n2048_b1,n2048_b1,2048,1,1,2048x1x1,1,10,length,2048,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.001585,0.0,0.001687,0.0,0.0,0.0,71.063807,66.75894799999999,32.0,26.728431,32.49667399999999,2.6587347008883535,2.0543317140701847,165.87347008883535,105.43317140701846
1d_single,1d,single,throughput,n2048_b1,n2048_b1,2048,1,1,2048x1x1,1,20,length,2048,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.001914,0.0,0.001862,0.0,0.0,0.0,58.85569099999999,60.503342999999994,32.0,26.728431,32.49667399999999,2.2019882498901633,1.8618318600851278,120.19882498901633,86.18318600851278
1d_single,1d,single,throughput,n2048_b4,n2048_b4,2048,1,1,2048x1x1,4,1,length,2048,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.008556,0.0,0.008308,0.0,0.0,0.0,52.658896,54.230786,128.0,31.747817,32.21987,1.6586619483160054,1.6831472628536366,65.86619483160054,68.31472628536366
1d_single,1d,single,throughput,n2048_b4,n2048_b4,2048,1,1,2048x1x1,4,1,length,2048,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.005968,0.0,0.005947,0.0,0.0,0.0,75.492077,75.766901,128.0,31.747817,32.21987,2.377866704976912,2.351558246510616,137.7866704976912,135.1558246510616
1d_single,1d,single,throughput,n2048_b4,n2048_b4,2048,1,1,2048x1x1,4,1,length,2048,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.014192,0.0,0.013984,0.0,0.0,0.0,31.747817,32.21987,128.0,31.747817,32.21987,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n2048_b4,n2048_b4,2048,1,1,2048x1x1,4,10,length,2048,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.003462,0.0,0.003446,0.0,0.0,0.0,130.14245699999998,130.734869,128.0,31.747817,32.21987,4.099256871740188,4.057585241653675,309.9256871740188,305.75852416536753
1d_single,1d,single,throughput,n2048_b4,n2048_b4,2048,1,1,2048x1x1,4,10,length,2048,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.003631,0.0,0.002857,0.0,0.0,0.0,124.074953,157.70555,128.0,31.747817,32.21987,3.9081412432231164,4.894667483140062,290.8141243223116,389.4667483140062
1d_single,1d,single,throughput,n2048_b4,n2048_b4,2048,1,1,2048x1x1,4,20,length,2048,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.003353,0.0,0.003465,0.0,0.0,0.0,134.38571,130.029629,128.0,31.747817,32.21987,4.23291182508706,4.035696885182963,323.29118250870596,303.5696885182963
1d_single,1d,single,throughput,n2048_b16,n2048_b16,2048,1,1,2048x1x1,16,1,length,2048,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.034591,0.0,0.033155,0.0,0.0,0.0,52.101186999999996,54.358698999999994,512.0,31.670893999999997,33.843517,1.645081032445753,1.606177602641002,64.5081032445753,60.6177602641002
1d_single,1d,single,throughput,n2048_b16,n2048_b16,2048,1,1,2048x1x1,16,1,length,2048,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.024092,0.0,0.022454,0.0,0.0,0.0,74.80722,80.264163,512.0,31.670893999999997,33.843517,2.3620179461937516,2.3716259453767763,136.20179461937516,137.16259453767762
1d_single,1d,single,throughput,n2048_b16,n2048_b16,2048,1,1,2048x1x1,16,1,length,2048,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.056905,0.0,0.053252,0.0,0.0,0.0,31.670893999999997,33.843517,512.0,31.670893999999997,33.843517,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n2048_b16,n2048_b16,2048,1,1,2048x1x1,16,10,length,2048,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.005979,0.0,0.005554,0.0,0.0,0.0,301.418039,324.511672,512.0,31.670893999999997,33.843517,9.517193894179307,9.588591871228985,851.7193894179308,858.8591871228984
1d_single,1d,single,throughput,n2048_b16,n2048_b16,2048,1,1,2048x1x1,16,10,length,2048,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.004629,0.0,0.004587,0.0,0.0,0.0,389.29534900000004,392.892947,512.0,31.670893999999997,33.843517,12.291896433362446,11.609105135261208,1129.1896433362447,1060.910513526121
1d_single,1d,single,throughput,n2048_b16,n2048_b16,2048,1,1,2048x1x1,16,20,length,2048,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.005045,0.0,0.004689,0.0,0.0,0.0,357.225538,384.362524,512.0,31.670893999999997,33.843517,11.279300735874397,11.35705027346892,1027.9300735874397,1035.705027346892
1d_single,1d,single,throughput,n4096_b1,n4096_b1,4096,1,1,4096x1x1,1,1,length,4096,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.005512,0.0,0.005508,0.0,0.0,0.0,44.584628,44.618208,64.0,30.013223,30.162698999999996,1.4854995080001905,1.479251177091281,48.54995080001905,47.92511770912811
1d_single,1d,single,throughput,n4096_b1,n4096_b1,4096,1,1,4096x1x1,1,1,length,4096,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.003677,0.0,0.003783,0.0,0.0,0.0,66.84167100000002,64.963708,64.0,30.013223,30.162698999999996,2.2270740799813473,2.1537763580109326,122.70740799813473,115.37763580109326
1d_single,1d,single,throughput,n4096_b1,n4096_b1,4096,1,1,4096x1x1,1,1,length,4096,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.008188,0.0,0.008148,0.0,0.0,0.0,30.013223,30.162698999999996,64.0,30.013223,30.162698999999996,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n4096_b1,n4096_b1,4096,1,1,4096x1x1,1,10,length,4096,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.00559,0.0,0.005742,0.0,0.0,0.0,43.960396,42.801651,64.0,30.013223,30.162698999999996,1.4647009419814727,1.419025896853594,46.47009419814727,41.9025896853594
1d_single,1d,single,throughput,n4096_b1,n4096_b1,4096,1,1,4096x1x1,1,10,length,4096,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.003626,0.0,0.003694,0.0,0.0,0.0,67.768905,66.531908,64.0,30.013223,30.162698999999996,2.2579682628553424,2.20576772655524,125.79682628553424,120.57677265552398
1d_single,1d,single,throughput,n4096_b1,n4096_b1,4096,1,1,4096x1x1,1,20,length,4096,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.004347,0.0,0.004548,0.0,0.0,0.0,56.540006,54.037491,64.0,30.013223,30.162698999999996,1.8838365343168908,1.7915336754181053,88.38365343168908,79.15336754181052
1d_single,1d,single,throughput,n4096_b4,n4096_b4,4096,1,1,4096x1x1,4,1,length,4096,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.022397,0.0,0.022958,0.0,0.0,0.0,43.891979,42.818585999999996,256.0,29.860939,29.965629000000003,1.4698793966258061,1.4289233174447962,46.987939662580615,42.89233174447962
1d_single,1d,single,throughput,n4096_b4,n4096_b4,4096,1,1,4096x1x1,4,1,length,4096,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.014324,0.0,0.014441,0.0,0.0,0.0,68.628544,68.07301,256.0,29.860939,29.965629000000003,2.298271464269761,2.2717030234873423,129.8271464269761,127.17030234873423
1d_single,1d,single,throughput,n4096_b4,n4096_b4,4096,1,1,4096x1x1,4,1,length,4096,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.032921,0.0,0.032806,0.0,0.0,0.0,29.860939,29.965629000000003,256.0,29.860939,29.965629000000003,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n4096_b4,n4096_b4,4096,1,1,4096x1x1,4,10,length,4096,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.007161,0.0,0.007304,0.0,0.0,0.0,137.27331,134.58925,256.0,29.860939,29.965629000000003,4.597086180042765,4.491454192401567,359.70861800427645,349.1454192401567
1d_single,1d,single,throughput,n4096_b4,n4096_b4,4096,1,1,4096x1x1,4,10,length,4096,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.004652,0.0,0.00492,0.0,0.0,0.0,211.331833,199.794961,256.0,29.860939,29.965629000000003,7.077199849609552,6.667470954806254,607.7199849609552,566.7470954806254
1d_single,1d,single,throughput,n4096_b4,n4096_b4,4096,1,1,4096x1x1,4,20,length,4096,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.006384,0.0,0.005678,0.0,0.0,0.0,153.984024,173.118722,256.0,29.860939,29.965629000000003,5.1567040138958795,5.777243054033672,415.67040138958794,477.7243054033672
1d_single,1d,single,throughput,n4096_b16,n4096_b16,4096,1,1,4096x1x1,16,1,length,4096,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.09262,0.0,0.085192,0.0,0.0,0.0,42.454787,46.156285000000004,1024.0,29.120479000000003,28.448835,1.4579013964708478,1.6224314633622081,45.790139647084786,62.24314633622081
1d_single,1d,single,throughput,n4096_b16,n4096_b16,4096,1,1,4096x1x1,16,1,length,4096,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.063223,0.0,0.063633,0.0,0.0,0.0,62.19513,61.79410800000001,1024.0,29.120479000000003,28.448835,2.1357866400480567,2.172113831726326,113.57866400480567,117.2113831726326
1d_single,1d,single,throughput,n4096_b16,n4096_b16,4096,1,1,4096x1x1,16,1,length,4096,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.135031,0.0,0.138219,0.0,0.0,0.0,29.120479000000003,28.448835,1024.0,29.120479000000003,28.448835,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n4096_b16,n4096_b16,4096,1,1,4096x1x1,16,10,length,4096,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.012576,0.0,0.01284,0.0,0.0,0.0,312.684009,306.232547,1024.0,29.120479000000003,28.448835,10.737598409696488,10.76432644781412,973.7598409696488,976.432644781412
1d_single,1d,single,throughput,n4096_b16,n4096_b16,4096,1,1,4096x1x1,16,10,length,4096,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.008555,0.0,0.008992,0.0,0.0,0.0,459.65949,437.300957,1024.0,29.120479000000003,28.448835,15.784750312657973,15.371489096126432,1478.4750312657973,1437.1489096126431
1d_single,1d,single,throughput,n4096_b16,n4096_b16,4096,1,1,4096x1x1,16,20,length,4096,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.008229,0.0,0.008211,0.0,0.0,0.0,477.831086,478.870247,1024.0,29.120479000000003,28.448835,16.40876463604874,16.832683904279385,1540.876463604874,1583.2683904279386
1d_single,1d,single,throughput,n8192_b1,n8192_b1,8192,1,1,8192x1x1,1,1,length,8192,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.011552,0.0,0.011813,0.0,0.0,0.0,46.09541899999999,45.074229,128.0,30.518993,30.045848,1.510384664395709,1.5001816224324906,51.038466439570904,50.018162243249066
1d_single,1d,single,throughput,n8192_b1,n8192_b1,8192,1,1,8192x1x1,1,1,length,8192,avx512_1t,"MKL AVX-512, single thread",AVX512,1,0.009013,0.0,0.00945,0.0,0.0,0.0,59.07811100000001,56.34506100000001,128.0,30.518993,30.045848,1.9357817933245705,1.87530273733662,93.57817933245704,87.530273733662
1d_single,1d,single,throughput,n8192_b1,n8192_b1,8192,1,1,8192x1x1,1,1,length,8192,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,0.017447,0.0,0.017722,0.0,0.0,0.0,30.518993,30.045848,128.0,30.518993,30.045848,1.0,1.0,0.0,0.0
1d_single,1d,single,throughput,n8192_b1,n8192_b1,8192,1,1,8192x1x1,1,10,length,8192,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,1,0.013333,0.0,0.012068,0.0,0.0,0.0,39.936609,44.121784999999996,128.0,30.518993,30.045848,1.3085821344105293,1.4684819346753002,30.85821344105293,46.84819346753002
1d_single,1d,single,throughput,n8192_b1,n8192_b1,8192,1,1,8192x1x1,1,10,length,8192,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,1,0.008703,0.0,0.008575,0.0,0.0,0.0,61.18287600000001,62.095336999999994,128.0,30.518993,30.045848,2.004747535411801,2.066686119160291,100.47475354118012,106.66861191602912
1d_single,1d,single,throughput,n8192_b1,n8192_b1,8192,1,1,8192x1x1,1,20,length,8192,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,1,0.009422,0.0,0.009666,0.0,0.0,0.0,56.512727999999996,55.089082,128.0,30.518993,30.045848,1.8517232203565825,1.8335006553983764,85.17232203565825,83.35006553983763
1d_single,1d,single,throughput,n8192_b4,n8192_b4,8192,1,1,8192x1x1,4,1,length,8192,avx2_1t,"MKL AVX2, single thread",AVX2,1,0.047599,0.0,0.045016,0.0,0.0,0.0,44.747534,47.31430400000001,512.0,31.264745000000005,34.390159999999995,1.4312457689963567,1.3758093594214162,43.12457689963567,37.58093594214162
