workload,case,length,batch,threads,profile,isa,avg_fwd_ms,avg_fwd_sp_gflops,avg_mem_mb,fwd_pct_of_peak,fwd_speedup_vs_sse42_1t,samples_ok,samples_skip,samples_expected,check_ok,check_fail,quality,note
throughput,n2048_b256,2048,256,20,avx512_logical,AVX512,0.043976,655.717664,8.000000,31.0472,23.1602,3,0,3,3,0,ok,-
throughput,n2048_b1024,2048,1024,1,baseline_sse42_1t,SSE4_2,5.450351,21.162556,32.000000,1.0020,1.0000,3,0,3,3,0,ok,-
throughput,n2048_b1024,2048,1024,10,avx512_phys,AVX512,0.546342,211.119464,32.000000,9.9962,9.9761,3,0,3,3,0,ok,-
throughput,n2048_b1024,2048,1024,20,avx512_logical,AVX512,0.526585,219.040206,32.000000,10.3712,10.3504,3,0,3,3,0,ok,-
throughput,n4096_b1,4096,1,1,baseline_sse42_1t,SSE4_2,0.007351,33.430670,0.060000,1.5829,1.0000,3,0,3,3,0,ok,-
throughput,n4096_b1,4096,1,10,avx512_phys,AVX512,0.003399,72.296529,0.060000,3.4231,2.1626,3,0,3,3,0,ok,-
throughput,n4096_b1,4096,1,20,avx512_logical,AVX512,0.004169,58.949388,0.060000,2.7912,1.7633,3,0,3,3,0,ok,-
throughput,n4096_b10,4096,10,1,baseline_sse42_1t,SSE4_2,0.074724,32.889178,0.620000,1.5573,1.0000,3,0,3,3,0,ok,-
throughput,n4096_b10,4096,10,10,avx512_phys,AVX512,0.005129,479.126592,0.620000,22.6859,14.5679,3,0,3,3,0,ok,-
throughput,n4096_b10,4096,10,20,avx512_logical,AVX512,0.005020,489.594263,0.620000,23.1815,14.8862,3,0,3,3,0,ok,-
throughput,n4096_b16,4096,16,1,baseline_sse42_1t,SSE4_2,0.129267,30.418900,1.000000,1.4403,1.0000,3,0,3,3,0,ok,-
throughput,n4096_b16,4096,16,10,avx512_phys,AVX512,0.008600,457.227907,1.000000,21.6490,15.0310,3,0,3,3,0,ok,-
throughput,n4096_b16,4096,16,20,avx512_logical,AVX512,0.008237,477.397005,1.000000,22.6040,15.6941,3,0,3,3,0,ok,-
throughput,n4096_b150,4096,150,1,baseline_sse42_1t,SSE4_2,1.361051,27.084951,9.380000,1.2824,1.0000,3,0,3,3,0,ok,-
throughput,n4096_b150,4096,150,10,avx512_phys,AVX512,0.065816,560.109802,9.380000,26.5204,20.6797,3,0,3,3,0,ok,-
throughput,n4096_b150,4096,150,20,avx512_logical,AVX512,0.061566,598.775291,9.380000,28.3511,22.1073,3,0,3,3,0,ok,-
throughput,n4096_b256,4096,256,1,baseline_sse42_1t,SSE4_2,2.639368,23.836979,16.000000,1.1286,1.0000,3,0,3,3,0,ok,-
throughput,n4096_b256,4096,256,10,avx512_phys,AVX512,0.148666,423.193056,16.000000,20.0376,17.7536,3,0,3,3,0,ok,-
throughput,n4096_b256,4096,256,20,avx512_logical,AVX512,0.138899,452.950770,16.000000,21.4465,19.0020,3,0,3,3,0,ok,-
throughput,n4096_b1024,4096,1024,1,baseline_sse42_1t,SSE4_2,12.228928,20.578929,64.000000,0.9744,1.0000,3,0,3,3,0,ok,-
throughput,n4096_b1024,4096,1024,10,avx512_phys,AVX512,1.381510,182.161678,64.000000,8.6251,8.8519,3,0,3,3,0,ok,-
throughput,n4096_b1024,4096,1024,20,avx512_logical,AVX512,1.439026,174.880914,64.000000,8.2803,8.4981,3,0,3,3,0,ok,-
throughput,n8192_b1,8192,1,1,baseline_sse42_1t,SSE4_2,0.016036,33.204598,0.120000,1.5722,1.0000,3,0,3,3,0,ok,-
throughput,n8192_b1,8192,1,10,avx512_phys,AVX512,0.008835,60.269383,0.120000,2.8537,1.8151,3,0,3,3,0,ok,-
throughput,n8192_b1,8192,1,20,avx512_logical,AVX512,0.010142,52.500739,0.120000,2.4858,1.5811,3,0,3,3,0,ok,-
throughput,n8192_b10,8192,10,1,baseline_sse42_1t,SSE4_2,0.181396,29.354561,1.250000,1.3899,1.0000,3,0,3,3,0,ok,-
throughput,n8192_b10,8192,10,10,avx512_phys,AVX512,0.010594,502.608313,1.250000,23.7977,17.1220,3,0,3,3,0,ok,-
throughput,n8192_b10,8192,10,20,avx512_logical,AVX512,0.132707,40.124485,1.250000,1.8998,1.3669,3,0,3,3,0,ok,-
throughput,n8192_b16,8192,16,1,baseline_sse42_1t,SSE4_2,0.303408,28.079976,2.000000,1.3295,1.0000,3,0,3,3,0,ok,-
throughput,n8192_b16,8192,16,10,avx512_phys,AVX512,0.019403,439.098406,2.000000,20.7906,15.6374,3,0,3,3,0,ok,-
throughput,n8192_b16,8192,16,20,avx512_logical,AVX512,0.016721,509.519766,2.000000,24.1250,18.1453,3,0,3,3,0,ok,-
throughput,n8192_b150,8192,150,1,baseline_sse42_1t,SSE4_2,3.453103,23.130498,18.750000,1.0952,1.0000,3,0,3,3,0,ok,-
throughput,n8192_b150,8192,150,10,avx512_phys,AVX512,0.209261,381.686028,18.750000,18.0723,16.5014,3,0,3,3,0,ok,-
throughput,n8192_b150,8192,150,20,avx512_logical,AVX512,0.204631,390.322092,18.750000,18.4812,16.8748,3,0,3,3,0,ok,-
throughput,n8192_b256,8192,256,1,baseline_sse42_1t,SSE4_2,6.284384,21.691048,32.000000,1.0270,1.0000,3,0,3,3,0,ok,-
throughput,n8192_b256,8192,256,10,avx512_phys,AVX512,0.563121,242.070462,32.000000,11.4617,11.1599,3,0,3,3,0,ok,-
throughput,n8192_b256,8192,256,20,avx512_logical,AVX512,0.578093,235.800816,32.000000,11.1648,10.8709,3,0,3,3,0,ok,-
throughput,n8192_b1024,8192,1024,1,baseline_sse42_1t,SSE4_2,26.469452,20.599577,128.000000,0.9754,1.0000,3,0,3,3,0,ok,-
throughput,n8192_b1024,8192,1024,10,avx512_phys,AVX512,3.060597,178.154647,128.000000,8.4354,8.6485,3,0,3,3,0,ok,-
throughput,n8192_b1024,8192,1024,20,avx512_logical,AVX512,3.151698,173.005021,128.000000,8.1915,8.3985,3,0,3,3,0,ok,-
throughput,n16384_b1,16384,1,1,baseline_sse42_1t,SSE4_2,0.034098,33.634817,0.250000,1.5926,1.0000,3,0,3,3,0,ok,-
throughput,n16384_b1,16384,1,10,avx512_phys,AVX512,0.013574,84.488864,0.250000,4.0004,2.5119,3,0,3,3,0,ok,-
throughput,n16384_b1,16384,1,20,avx512_logical,AVX512,0.012728,90.109211,0.250000,4.2665,2.6790,3,0,3,3,0,ok,-
throughput,n16384_b10,16384,10,1,baseline_sse42_1t,SSE4_2,0.413821,27.714398,2.500000,1.3122,1.0000,3,0,3,3,0,ok,-
throughput,n16384_b10,16384,10,10,avx512_phys,AVX512,0.021431,535.141693,2.500000,25.3381,19.3092,3,0,3,3,0,ok,-
throughput,n16384_b10,16384,10,20,avx512_logical,AVX512,0.322648,35.545895,2.500000,1.6830,1.2826,3,0,3,3,0,ok,-
throughput,n16384_b16,16384,16,1,baseline_sse42_1t,SSE4_2,0.656679,27.943745,4.000000,1.3231,1.0000,3,0,3,3,0,ok,-
throughput,n16384_b16,16384,16,10,avx512_phys,AVX512,0.042759,429.154635,4.000000,20.3198,15.3578,3,0,3,3,0,ok,-
throughput,n16384_b16,16384,16,20,avx512_logical,AVX512,0.037997,482.930732,4.000000,22.8660,17.2822,3,0,3,3,0,ok,-
throughput,n16384_b150,16384,150,1,baseline_sse42_1t,SSE4_2,9.208023,18.682838,37.500000,0.8846,1.0000,3,0,3,3,0,ok,-
throughput,n16384_b150,16384,150,10,avx512_phys,AVX512,0.717451,239.782118,37.500000,11.3533,12.8344,3,0,3,3,0,ok,-
throughput,n16384_b150,16384,150,20,avx512_logical,AVX512,0.817858,210.344497,37.500000,9.9595,11.2587,3,0,3,3,0,ok,-
throughput,n16384_b256,16384,256,1,baseline_sse42_1t,SSE4_2,16.587644,17.699999,64.000000,0.8381,1.0000,3,0,3,3,0,ok,-
throughput,n16384_b256,16384,256,10,avx512_phys,AVX512,1.399987,209.717197,64.000000,9.9298,11.8484,3,0,3,3,0,ok,-
throughput,n16384_b256,16384,256,20,avx512_logical,AVX512,1.581162,185.687072,64.000000,8.7920,10.4908,3,0,3,3,0,ok,-
throughput,n16384_b1024,16384,1024,1,baseline_sse42_1t,SSE4_2,67.883400,17.300329,256.000000,0.8191,1.0000,3,0,3,3,0,ok,-
throughput,n16384_b1024,16384,1024,10,avx512_phys,AVX512,6.517989,180.179068,256.000000,8.5312,10.4148,3,0,3,3,0,ok,-
throughput,n16384_b1024,16384,1024,20,avx512_logical,AVX512,7.069167,166.130631,256.000000,7.8660,9.6027,3,0,3,3,0,ok,-
throughput,n32768_b1,32768,1,1,baseline_sse42_1t,SSE4_2,0.075237,32.664635,0.500000,1.5466,1.0000,3,0,3,3,0,ok,-
throughput,n32768_b1,32768,1,10,avx512_phys,AVX512,0.019481,126.151530,0.500000,5.9731,3.8620,3,0,3,3,0,ok,-
throughput,n32768_b1,32768,1,20,avx512_logical,AVX512,0.019801,124.112854,0.500000,5.8766,3.7996,3,0,3,3,0,ok,-
throughput,n32768_b10,32768,10,1,baseline_sse42_1t,SSE4_2,0.903218,27.209388,5.000000,1.2883,1.0000,3,0,3,3,0,ok,-
throughput,n32768_b10,32768,10,10,avx512_phys,AVX512,0.053226,461.729230,5.000000,21.8622,16.9695,3,0,3,3,0,ok,-
throughput,n32768_b10,32768,10,20,avx512_logical,AVX512,0.719622,34.151279,5.000000,1.6170,1.2551,3,0,3,3,0,ok,-
throughput,n32768_b16,32768,16,1,baseline_sse42_1t,SSE4_2,1.497965,26.250013,8.000000,1.2429,1.0000,3,0,3,3,0,ok,-
throughput,n32768_b16,32768,16,10,avx512_phys,AVX512,0.115967,339.074797,8.000000,16.0547,12.9171,3,0,3,3,0,ok,-
throughput,n32768_b16,32768,16,20,avx512_logical,AVX512,0.120165,327.229151,8.000000,15.4938,12.4659,3,0,3,3,0,ok,-
throughput,n32768_b150,32768,150,1,baseline_sse42_1t,SSE4_2,22.714577,16.229226,75.000000,0.7684,1.0000,3,0,3,3,0,ok,-
throughput,n32768_b150,32768,150,10,avx512_phys,AVX512,1.861156,198.070482,75.000000,9.3783,12.2046,3,0,3,3,0,ok,-
throughput,n32768_b150,32768,150,20,avx512_logical,AVX512,2.074161,177.729666,75.000000,8.4152,10.9512,3,0,3,3,0,ok,-
throughput,n32768_b256,32768,256,1,baseline_sse42_1t,SSE4_2,39.906954,15.765312,128.000000,0.7465,1.0000,3,0,3,3,0,ok,-
throughput,n32768_b256,32768,256,10,avx512_phys,AVX512,3.367265,186.841743,128.000000,8.8467,11.8514,3,0,3,3,0,ok,-
throughput,n32768_b256,32768,256,20,avx512_logical,AVX512,3.643382,172.681771,128.000000,8.1762,10.9533,3,0,3,3,0,ok,-
throughput,n32768_b1024,32768,1024,1,baseline_sse42_1t,SSE4_2,156.447908,16.085753,512.000000,0.7616,1.0000,3,0,3,3,0,ok,-
throughput,n32768_b1024,32768,1024,10,avx512_phys,AVX512,13.598210,185.067186,512.000000,8.7627,11.5050,3,0,3,3,0,ok,-
throughput,n32768_b1024,32768,1024,20,avx512_logical,AVX512,14.105522,178.411146,512.000000,8.4475,11.0913,3,0,3,3,0,ok,-
throughput,n65536_b1,65536,1,1,baseline_sse42_1t,SSE4_2,0.197818,26.503554,1.000000,1.2549,1.0000,3,0,3,3,0,ok,-
throughput,n65536_b1,65536,1,10,avx512_phys,AVX512,0.038128,137.507344,1.000000,6.5108,5.1883,3,0,3,3,0,ok,-
throughput,n65536_b1,65536,1,20,avx512_logical,AVX512,0.038146,137.441257,1.000000,6.5076,5.1858,3,0,3,3,0,ok,-
throughput,n65536_b10,65536,10,1,baseline_sse42_1t,SSE4_2,2.279186,23.003304,10.000000,1.0892,1.0000,3,0,3,3,0,ok,-
throughput,n65536_b10,65536,10,10,avx512_phys,AVX512,0.184672,283.902270,10.000000,13.4423,12.3418,3,0,3,3,0,ok,-
throughput,n65536_b10,65536,10,20,avx512_logical,AVX512,0.434734,120.599631,10.000000,5.7102,5.2427,3,0,3,3,0,ok,-
throughput,n65536_b16,65536,16,1,baseline_sse42_1t,SSE4_2,4.314843,19.441282,16.000000,0.9205,1.0000,3,0,3,3,0,ok,-
throughput,n65536_b16,65536,16,10,avx512_phys,AVX512,0.400024,209.702793,16.000000,9.9291,10.7865,3,0,3,3,0,ok,-
throughput,n65536_b16,65536,16,20,avx512_logical,AVX512,0.474833,176.664509,16.000000,8.3648,9.0871,3,0,3,3,0,ok,-
throughput,n65536_b150,65536,150,1,baseline_sse42_1t,SSE4_2,58.478155,13.448304,150.000000,0.6368,1.0000,3,0,3,3,0,ok,-
throughput,n65536_b150,65536,150,10,avx512_phys,AVX512,4.816473,163.279656,150.000000,7.7310,12.1413,3,0,3,3,0,ok,-
throughput,n65536_b150,65536,150,20,avx512_logical,AVX512,5.095521,154.337888,150.000000,7.3077,11.4764,3,0,3,3,0,ok,-
throughput,n65536_b256,65536,256,1,baseline_sse42_1t,SSE4_2,94.605013,14.187169,256.000000,0.6717,1.0000,3,0,3,3,0,ok,-
throughput,n65536_b256,65536,256,10,avx512_phys,AVX512,8.327565,161.172831,256.000000,7.6313,11.3605,3,0,3,3,0,ok,-
throughput,n65536_b256,65536,256,20,avx512_logical,AVX512,8.511540,157.689117,256.000000,7.4663,11.1149,3,0,3,3,0,ok,-
throughput,n65536_b1024,65536,1024,1,baseline_sse42_1t,SSE4_2,357.702216,15.008879,1024.000000,0.7106,1.0000,3,0,3,3,0,ok,-
throughput,n65536_b1024,65536,1024,10,avx512_phys,AVX512,33.829369,158.699655,1024.000000,7.5142,10.5737,3,0,3,3,0,ok,-
throughput,n65536_b1024,65536,1024,20,avx512_logical,AVX512,34.029262,157.767426,1024.000000,7.4700,10.5116,3,0,3,3,0,ok,-
