set_id,manifest,profile_id,workload,case_id,n,batch,threads_field,timing_mode,run_count,fwd_ms_mean,fwd_ms_std,bwd_ms_mean,bwd_ms_std,fwd_gflops_mean,fwd_gflops_std,bwd_gflops_mean,bwd_gflops_std,mem_mb_mean
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n2097152_b16,2097152,16,1,e2e,5,22.321652,0.02721211813696172,22.4405644,0.05842953547051244,157.8386544,0.19244543881916254,157.00293200000002,0.4080242211333775,512.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n2097152_b4,2097152,4,1,e2e,5,5.5524462,0.010545435230468187,5.523448,0.015468953891585658,158.63393539999998,0.30133411171538377,159.4673034,0.4451898355182837,128.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n256_b1,256,1,1,e2e,5,0.0152748,0.002344987142821896,0.0121402,0.0023379265813964303,0.6827522,0.10089808562455484,0.8713322,0.1808164850274996,0.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n256_b16,256,16,1,e2e,5,0.0173868,0.0006271026231806086,0.0174214,0.00028416773215831595,9.4328308,0.3279582838093895,9.4065042,0.15320542047427693,0.06
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n256_b4,256,4,1,e2e,5,0.0130494,0.00184776765314257,0.0124662,0.002035963457432378,3.2021292000000003,0.5585741535872386,3.3636936,0.5982516504802139,0.02
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n262144_b1,262144,1,1,e2e,5,0.1947916,0.0005905262906933085,0.1862102,0.001014980886519534,121.119819,0.36681029496662293,126.70366659999999,0.6896719281464949,4.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n262144_b16,262144,16,1,e2e,5,2.8744752,0.0704579800640069,2.8298196,0.06100494303988818,131.3887968,3.308591649616156,133.4466542,2.9219051903652367,64.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n262144_b4,262144,4,1,e2e,5,0.7195496,0.00415049422358352,0.6983330000000001,0.00044419140018686924,131.1575846,0.7611630222733385,135.1387578,0.08589726347912532,16.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32768_b1,32768,1,1,e2e,5,0.0437462,0.000927129548660812,0.0397454,0.002365708836691446,56.1987166,1.1901023784640532,61.9984518,3.4602585820835317,0.5
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32768_b16,32768,16,1,e2e,5,0.3669698,0.005711237624193203,0.3551108,0.0006697127742547486,107.17295240000001,1.674319729493085,110.7307516,0.20882024279819977,8.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32768_b4,32768,4,1,e2e,5,0.1053936,0.000631822997365566,0.1026562,0.0006081884576346337,93.27590380000001,0.5607613066721862,95.76298,0.5654514077628578,2.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32_b1,32,1,1,e2e,5,0.012634600000000001,0.0007664879646804635,0.0125226,0.000293019282641945,0.0635212,0.004185937075494569,0.063913,0.0015087161760914487,0.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32_b16,32,16,1,e2e,5,0.0128246,0.0017085137693328672,0.014405800000000002,0.0016612923282794039,1.0154792000000001,0.16341408268475519,0.8968467999999999,0.0901735056166721,0.01
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32_b4,32,4,1,e2e,5,0.0119116,0.001919456511619891,0.0113814,0.0012443955560833538,0.2758028,0.055635361099753824,0.2840088,0.03272803447657683,0.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4096_b1,4096,1,1,e2e,5,0.0220634,0.002864319954195062,0.0218258,0.0023513694307785837,11.3230424,1.7741366320963836,11.382653600000001,1.4235690557139467,0.06
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4096_b16,4096,16,1,e2e,5,0.060174799999999994,0.000678761887557045,0.0583804,0.0017307623464820367,65.3524192,0.7433542258601906,67.4024984,2.0287432532421,1.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4096_b4,4096,4,1,e2e,5,0.027050200000000003,0.0033405847841358545,0.024422,8.841097216974743e-05,36.770674,4.346557531782424,40.252521,0.14555950940423085,0.25
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4194304_b1,4194304,1,1,e2e,5,2.8368247999999996,0.045093779756192484,2.802053,0.03695040191256397,162.6700266,2.575281431383524,164.67824639999998,2.1569408648442123,64.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4194304_b16,4194304,16,1,e2e,5,45.1872506,0.19896669947581677,45.202932,0.23753170758342945,163.3666448,0.7189778060515503,163.311053,0.8599540115703741,1024.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4194304_b4,4194304,4,1,e2e,5,11.288243,0.12413533798036733,11.288023599999999,0.10952256029375876,163.50401259999998,1.8053521728742536,163.5035926,1.5826017339497649,256.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n512_b1,512,1,1,e2e,5,0.0131568,0.0014990707788493515,0.013599,0.0002127592536177926,1.7728866,0.23807470232429156,1.6945704,0.02659074628136635,0.01
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n512_b16,512,16,1,e2e,5,0.023306,0.0005462975379772457,0.0206246,0.0029439348328385256,15.8243776,0.38154626085548293,18.186161,2.7373110485614345,0.12
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n512_b4,512,4,1,e2e,5,0.0167496,0.002401643458134449,0.016347,0.0037537362720361698,5.5843576,0.7213546014827243,5.896641000000001,1.45310830616527,0.03
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n524288_b1,524288,1,1,e2e,5,0.36607639999999997,0.003121664027405918,0.3544448,0.0010962076445637453,136.065335,1.167674689881359,140.5233896,0.4339719072754639,8.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n524288_b16,524288,16,1,e2e,5,5.6450518,0.027849034933010212,5.643559,0.03112353041510528,141.1737842,0.6971998373857418,141.2118188,0.7804629620652774,128.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n524288_b4,524288,4,1,e2e,5,1.3879892,0.00717876958120259,1.3840822000000002,0.0007005952469150915,143.541208,0.7385645363081039,143.9433836,0.07286843672880502,32.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n64_b1,64,1,1,e2e,5,0.0114488,0.0016763214787146295,0.0110466,0.0016250137845569186,0.171143,0.029524072695006016,0.17704979999999998,0.02756085534231477,0.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n64_b16,64,16,1,e2e,5,0.0122794,0.0025498831934031804,0.0121846,0.002193501151128032,2.5986288,0.583186332730972,2.5932098,0.5000352297545644,0.02
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n64_b4,64,4,1,e2e,5,0.0128354,0.0016815572544519564,0.0128006,0.0019250903355427242,0.6084256,0.09613879042977391,0.6138116,0.11511543243761888,0.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n65536_b1,65536,1,1,e2e,5,0.06211479999999999,0.0009505454749773932,0.06205400000000001,0.0009186457423838614,84.42227460000001,1.3141512746728599,84.5037068,1.2514744042143708,1.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n65536_b16,65536,16,1,e2e,5,0.7117836,0.011647995677368692,0.6985636,0.0008239243290497193,117.8787336,1.9399724321743084,120.0837624,0.14155708032733993,16.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n65536_b4,65536,4,1,e2e,5,0.1920458,0.0011096594973233915,0.1840858,0.001028769750721694,109.2035588,0.6313297368944378,113.92538959999999,0.6338958929203549,4.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n8192_b1,8192,1,1,e2e,5,0.0274366,0.00334361149058918,0.0263878,0.0031689578255319198,19.6316878,2.297418076771662,20.382396800000002,2.1180061436372646,0.12
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n8192_b16,8192,16,1,e2e,5,0.1052412,0.001966729696730077,0.10272840000000001,0.0002187311134703992,80.9760292,1.4880406746489543,82.9343934,0.17715129541947716,2.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu,throughput,n8192_b4,8192,4,1,e2e,5,0.043562000000000003,0.001048372309821274,0.043856400000000004,0.0031997865241293836,48.916407400000004,1.1596760294911255,48.7763378,3.6112863422481056,0.5
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu_batch_scaling,batch_scaling,n16384_b16_t1,16384,16,1,e2e,5,0.1919764,0.0010134151666518509,0.185798,0.0011300559720651031,95.5872448,0.5026867403440273,98.76648780000001,0.6014680052726827,4.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu_batch_scaling,batch_scaling,n16384_b1_t1,16384,1,1,e2e,5,0.0339748,0.002413535725859468,0.0347892,0.0014105682188394854,33.901864,2.5541169699837556,33.011835000000005,1.3942819469409653,0.25
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu_batch_scaling,batch_scaling,n16384_b256_t1,16384,256,1,e2e,5,2.7972296,0.10460119356537,2.6703358,0.012849759694251105,105.0782064,3.903683611738,109.95123659999999,0.528294186222789,64.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu_batch_scaling,batch_scaling,n16384_b4_t1,16384,4,1,e2e,5,0.06485339999999999,0.0003808212178962738,0.0654058,0.0014093612737690782,70.7386818,0.41600058248120797,70.1654728,1.5132281083414634,1.0
repeat2_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat2_32_to_4194304.manifest.txt,cufft_gpu_batch_scaling,batch_scaling,n16384_b64_t1,16384,64,1,e2e,5,0.687272,0.005290635689593482,0.6737972,0.0005987016786347511,106.8045846,0.8222249971740069,108.93541139999999,0.09692925631768366,16.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n1024_b1,1024,1,1,e2e,5,0.0142456,0.0003756232154699711,0.0128228,0.001786687493659706,3.5960908,0.09668568947988118,4.0704672,0.6959647849562505,0.02
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n1024_b16,1024,16,1,e2e,5,0.0271532,0.0032068035019314793,0.0254908,0.002813199548556766,30.495549599999997,3.4515048708854223,32.4121916,3.1173229900963584,0.25
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n1024_b4,1024,4,1,e2e,5,0.0199392,0.0031477323107278366,0.020940999999999998,0.0031735943345046476,10.469154,1.5685192586884293,9.9737762,1.5999610928624795,0.06
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n1048576_b1,1048576,1,1,e2e,5,0.7092398,0.0028971877226027067,0.7035918000000001,0.0008540911543857547,147.846995,0.6050191323689655,149.03207079999999,0.18087642132599363,16.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n1048576_b16,1048576,16,1,e2e,5,11.2029304,0.04474177739875761,11.2006828,0.05007141418713899,149.7592946,0.5968462680127967,149.78983060000002,0.6687068783348123,256.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n1048576_b4,1048576,4,1,e2e,5,2.7731616,0.013148057263337228,2.769749,0.010529807286935476,151.24902179999998,0.720336279143776,151.434402,0.5762051220906537,64.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n128_b1,128,1,1,e2e,5,0.012488599999999999,0.0017173478971949743,0.0124794,0.001723201903434417,0.3654436,0.06111025110650424,0.36575759999999996,0.061375351862942525,0.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n128_b16,128,16,1,e2e,5,0.0177426,0.003011491623763878,0.016506399999999997,0.0011348316174657795,4.1289482,0.6560112144934718,4.3580654,0.2815946054548989,0.03
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n128_b4,128,4,1,e2e,5,0.013689000000000002,0.00013137351331223522,0.0126264,0.0019933235562747957,1.3091812,0.012612434784767017,1.4559362,0.2904923593903977,0.01
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n131072_b1,131072,1,1,e2e,5,0.1036856,0.0016071050992389993,0.10338499999999999,0.0005383957652136581,107.4713974,1.632376861855986,107.76577999999999,0.5598202583307421,2.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n131072_b16,131072,16,1,e2e,5,1.3943159999999999,0.0027516046227610692,1.3766694000000002,0.0004969102534662923,127.84652439999999,0.2520688552148028,129.484924,0.046698034417947,32.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n131072_b4,131072,4,1,e2e,5,0.36576719999999996,0.0016182542136512314,0.3533834,0.001057449194997095,121.8402296,0.5400274216364394,126.1089346,0.377063005439142,8.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n16384_b1,16384,1,1,e2e,5,0.0348514,0.0014839775267840173,0.0342572,0.0018935566270909371,32.956503,1.4266634955684203,33.5599488,1.8444689860826355,0.25
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n16384_b16,16384,16,1,e2e,5,0.1922814,0.001276610081426581,0.1866234,0.0007133511056976051,95.436867,0.6294175146959317,98.32812820000001,0.37522585205340164,4.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n16384_b4,16384,4,1,e2e,5,0.0648046,0.0002195217529084543,0.0645226,0.0013895797206349876,70.79082000000001,0.24051534905697988,71.1251352,1.489523106282918,1.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n2048_b1,2048,1,1,e2e,5,0.021773999999999998,0.0002538897398478325,0.0173472,0.002296909271172897,5.1736888,0.06059538509408091,6.5717592,0.7411786325193144,0.03
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n2048_b16,2048,16,1,e2e,5,0.039389799999999996,0.0006484633374370532,0.0360358,0.001258831283373589,45.763899200000004,0.7500634181788889,50.0633864,1.8237889176492685,0.5
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n2048_b4,2048,4,1,e2e,5,0.0263846,0.005363713993120811,0.0240516,0.0042396578635545586,17.782604,4.3750299532531205,19.2348114,3.623934438406521,0.12
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n2097152_b1,2097152,1,1,e2e,5,1.3932648,0.0026253142097662505,1.3926724,0.002160895717058138,158.047171,0.29778885038563935,158.1142834,0.24548502881194104,32.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n2097152_b16,2097152,16,1,e2e,5,22.2874402,0.0631222830243023,22.343716399999998,0.03635238997370073,158.081766,0.44653041853381836,157.68293599999998,0.25605649302741784,512.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n2097152_b4,2097152,4,1,e2e,5,5.5480248,0.026317031171847374,5.5258324000000005,0.026294296811286002,158.76274659999999,0.7496988456982655,159.40036719999998,0.7544053751672306,128.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n256_b1,256,1,1,e2e,5,0.0126732,0.00185667746256586,0.012878999999999998,0.0018224719476579053,0.8256444000000001,0.15055082855899535,0.8110616,0.1411242194249449,0.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n256_b16,256,16,1,e2e,5,0.0194398,0.0030592208485168237,0.016642,0.00020962347196819427,8.5890644,1.2783861056458254,9.8460916,0.12540398223461655,0.06
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n256_b4,256,4,1,e2e,5,0.0138736,0.0008075619480881946,0.0150146,0.0022252788139916313,2.9602472,0.1692259951446585,2.7687698000000003,0.3441549405496018,0.02
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n262144_b1,262144,1,1,e2e,5,0.19453579999999998,0.0014777527533386594,0.186086,0.0008799320996531514,121.2839092,0.9199589521145478,126.7874736,0.6027786203817279,4.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n262144_b16,262144,16,1,e2e,5,2.8338411999999997,0.07724910433914427,2.75775,0.0316251365609699,133.2855424,3.604723789542669,136.89658,1.5492710854964946,64.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n262144_b4,262144,4,1,e2e,5,0.7193824,0.002149126171261236,0.6984906,0.0003125264788781411,131.1854664,0.3931699013572922,135.108275,0.06045353575267639,16.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32768_b1,32768,1,1,e2e,5,0.041986800000000005,0.0007312104348270736,0.0423644,0.0028866593668114013,58.5471322,1.0131793708320822,58.231398999999996,4.0465206334346675,0.5
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32768_b16,32768,16,1,e2e,5,0.3676282,0.000605563126354297,0.35533139999999996,0.0008212714532966567,106.9604832,0.17649071260890706,110.66220200000001,0.25640228630708356,8.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32768_b4,32768,4,1,e2e,5,0.10282759999999999,0.0002836437906953016,0.10253459999999999,0.00042871120815765764,95.60144840000001,0.2648264951884553,95.8752074,0.4005651244720347,2.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32_b1,32,1,1,e2e,5,0.0121588,0.0017550100284613765,0.012323,0.0016573548201878798,0.067164,0.011862230144454288,0.0660678,0.010699149998948514,0.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32_b16,32,16,1,e2e,5,0.0119208,0.002335341880753223,0.014313600000000001,0.0018781065731209193,1.1104660000000002,0.2344061370165039,0.9050072,0.1028026196490148,0.01
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n32_b4,32,4,1,e2e,5,0.0128154,0.000385864354404498,0.0130202,0.0003151383823021249,0.2498806,0.0074821368805976975,0.24588580000000002,0.005854103022667097,0.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4096_b1,4096,1,1,e2e,5,0.0210238,0.0032157704675551705,0.020796600000000002,0.0031621697930376844,11.9252758,1.9259875095824739,12.0517278,1.9279161012325459,0.06
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4096_b16,4096,16,1,e2e,5,0.059875199999999996,0.00022451213775651532,0.0583348,0.002220955807754849,65.6733382,0.2461818451809577,67.48463799999999,2.5542267162048296,1.0
repeat3_32_to_4194304,/home/nikhil/workspace/xeon-fft-bench/src/gpu/fft_logs/fft_benchmark_gpu_5run_repeat3_32_to_4194304.manifest.txt,cufft_gpu,throughput,n4096_b4,4096,4,1,e2e,5,0.0294014,0.0025745308893077986,0.0257672,0.002813418863233842,33.6692828,3.3403790908918847,38.4735682,3.699813017165692,0.25
