source_log,run_id,profile_id,workload,case_id,n,batch,threads_field,fwd_ms,fwd_gflops,bwd_ms,bwd_gflops,mem_mb,timing_mode,set_id,manifest,run_index,fwd_flops,bwd_flops
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n256_b2048,256,2048,1,0.013568,1545.660321,0.013208,1587.789175,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,20971519.235328,20971519.423399996
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n256_b4096,256,4096,1,0.026989,1554.090507,0.026555,1579.466085,16.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,41943348.693422996,41942721.887174994
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n256_b8192,256,8192,1,0.051354,1633.499577,0.051464,1629.99542,32.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,83886737.277258,83886084.29488
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n256_b16384,256,16384,1,0.100344,1671.969986,0.099994,1677.829007,64.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,167772156.275184,167772833.72595802
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n256_b32768,256,32768,1,0.197478,1699.144398,0.197939,1695.188781,128.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,335543637.428244,335543972.12235904
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n256_b65536,256,65536,1,0.392504,1709.762547,0.392141,1711.346156,256.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,671088638.747688,671088992.9599961
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b1,512,1,1,0.003123,7.377049,0.003085,7.46888,0.01,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,23038.524027,23041.494800000004
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b2,512,2,1,0.003123,14.754099,0.003123,14.754099,0.02,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,46077.051177,46077.051177
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b4,512,4,1,0.003219,28.628231,0.003219,28.628231,0.03,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,92154.275589,92154.275589
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b8,512,8,1,0.003226,57.142858,0.003174,58.064517,0.06,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,184342.859908,184296.776958
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b16,512,16,1,0.003226,114.285715,0.003174,116.129034,0.12,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,368685.71658999997,368593.553916
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b32,512,32,1,0.003226,228.57143,0.003226,228.57143,0.25,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,737371.4331799999,737371.4331799999
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b64,512,64,1,0.003379,436.363633,0.003363,438.439594,0.5,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1474472.715907,1474472.354622
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b128,512,128,1,0.003584,822.857121,0.003533,834.78259,1.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,2949119.921664,2949286.8904700004
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b256,512,256,1,0.004355,1354.298308,0.004403,1339.534884,2.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,5897969.13134,5897972.094252
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b512,512,512,1,0.005632,2094.545438,0.005632,2094.545438,4.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,11796479.906816,11796479.906816
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b1024,512,1024,1,0.01449,1628.268544,0.013875,1700.369022,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,23593611.202559996,23592620.18025
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b2048,512,2048,1,0.027597,1709.833115,0.027392,1722.616825,16.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,47186264.474654995,47185920.0704
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b4096,512,4096,1,0.051978,1815.625239,0.052019,1814.173134,32.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,94372568.67274201,94371472.25754601
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b8192,512,8192,1,0.101171,1865.587127,0.10112,1866.531736,64.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,188743315.225717,188743689.14432
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b16384,512,16384,1,0.198622,1900.527581,0.198298,1903.640627,128.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,377486589.19338197,377488129.05284595
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b32768,512,32768,1,0.39383,1917.004706,0.394138,1915.510536,256.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,754973963.36398,754975491.637968
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n512_b65536,512,65536,1,0.784538,1924.636164,0.783923,1926.14461,512.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1509950206.832232,1509949061.10503
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b1,1024,1,1,0.00343,14.925373,0.003427,14.939309,0.02,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,51194.029389999996,51197.011943
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b2,1024,2,1,0.00384,26.666665,0.00384,26.666665,0.03,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,102399.9936,102399.9936
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b4,1024,4,1,0.00384,53.333331,0.00384,53.333331,0.06,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,204799.99104000002,204799.99104000002
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b8,1024,8,1,0.003888,105.349789,0.003891,105.263163,0.12,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,409599.97963200003,409578.96723300003
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b16,1024,16,1,0.003886,210.786323,0.003883,210.960025,0.25,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,819115.6511780001,819157.777075
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b32,1024,32,1,0.00384,426.666646,0.00384,426.666646,0.5,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1638399.9206400001,1638399.9206400001
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b64,1024,64,1,0.003942,831.168864,0.003893,841.75918,1.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,3276467.661888,3276968.4877400002
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b128,1024,128,1,0.004451,1472.322073,0.004454,1471.264362,2.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,6553305.546923,6553011.468347999
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b256,1024,256,1,0.005837,2245.613991,0.005786,2265.486688,4.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,13107648.865467003,13108105.976768
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b512,1024,512,1,0.015053,1741.496612,0.01495,1753.424588,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,26214748.500435997,26213697.590600003
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b1024,1024,1024,1,0.026112,2007.843202,0.025907,2023.71537,16.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,52428801.690624,52428394.09059
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b2048,1024,2048,1,0.050688,2068.686929,0.050739,2066.599438,32.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,104857603.05715199,104857188.884682
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b4096,1024,4096,1,0.099853,2100.243551,0.099789,2101.590499,64.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,209715619.298003,209715614.304711
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b8192,1024,8192,1,0.198093,2117.343042,0.19785,2119.945703,128.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,419430835.218906,419431257.33855
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b16384,1024,16384,1,0.394178,2128.129026,0.394035,2128.898149,256.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,838861643.210628,838860382.1412151
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b32768,1024,32768,1,0.786125,2134.166988,0.786022,2134.445086,512.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1677722023.4415,1677720795.3878922
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n1024_b65536,1024,65536,1,1.56969,2137.647651,1.569894,2137.368718,1024.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,3355444141.2981906,3355442326.175892
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b1,2048,1,1,0.004342,25.939573,0.004347,25.910931,0.03,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,112629.625966,112634.81705700001
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b2,2048,2,1,0.005018,44.897961,0.005016,44.912282,0.06,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,225297.968298,225280.00651199996
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b4,2048,4,1,0.005018,89.795921,0.005018,89.795921,0.12,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,450595.931578,450595.931578
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b8,2048,8,1,0.00512,176.000004,0.00512,176.000004,0.25,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,901120.0204800001,901120.0204800001
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b16,2048,16,1,0.00512,352.000009,0.00516,349.271306,0.5,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1802240.04608,1802239.9389599997
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b32,2048,32,1,0.005171,697.029718,0.005213,691.46718,1.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,3604340.671778,3604618.40934
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b64,2048,64,1,0.005235,1377.017114,0.005222,1380.392182,2.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,7208684.59179,7208407.974404001
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b128,2048,128,1,0.006656,2166.15384,0.006656,2166.15384,4.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,14417919.95904,14417919.95904
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b256,2048,256,1,0.016742,1722.324227,0.016538,1743.653328,8.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,28835152.208434,28836538.738464005
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b512,2048,512,1,0.026163,2204.305322,0.026413,2183.474683,16.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,57671240.139486,57672116.802079
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b1024,2048,1024,1,0.050931,2264.689736,0.051046,2259.57868,32.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,115342912.94421598,115342453.29928
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b2048,2048,2048,1,0.099789,2311.749549,0.099787,2311.786694,64.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,230687175.74516103,230686258.834178
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b4096,2048,4096,1,0.197427,2336.929446,0.197325,2338.142184,128.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,461372969.735442,461373906.4578
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b8192,2048,8192,1,0.392704,2349.726146,0.39285,2348.855407,256.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,922746856.438784,922747846.6399499
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b16384,2048,16384,1,0.783667,2354.945824,0.784128,2353.561872,512.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1845493329.056608,1845493763.5676162
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b32768,2048,32768,1,1.565843,2357.188458,1.56585,2357.178839,1024.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,3690987046.6400943,3690988485.0481505
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n2048_b65536,2048,65536,1,3.129344,2358.95289,3.130306,2358.228178,2048.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,7381975072.60416,7381975814.962467
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b1,4096,1,1,0.004813,51.063828,0.00485,50.676344,0.06,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,245770.20416399997,245780.2684
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b2,4096,2,1,0.004864,101.052628,0.004813,102.127657,0.12,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,491519.98259200004,491540.41314099997
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b4,4096,4,1,0.004966,197.938152,0.004966,197.938152,0.25,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,982960.862832,982960.862832
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b8,4096,8,1,0.005008,392.587849,0.004974,395.239636,0.5,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,1966079.9477920001,1965921.949464
/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/runs/run01/fft_benchmark_gpu_20260225_144327.log,fft_benchmark_gpu_20260225_144327,cufft_gpu,throughput,n4096_b16,4096,16,1,0.005011,784.674304,0.004966,791.752606,1.0,compute,20260225_144327,/home/nikhil/workspace/xeon-fft-bench/src/gpu/latest_run/64k_batch/20260225_144327/manifest.tsv,1,3932002.9373439997,3931843.441396
