workload,case,length,batch,threads,profile,isa,avg_fwd_ms,avg_fwd_sp_gflops,avg_bwd_ms,avg_bwd_sp_gflops,avg_mem_mb,fwd_pct_of_peak,bwd_pct_of_peak,fwd_speedup_vs_sse42_1t,bwd_speedup_vs_sse42_1t,samples_ok,samples_skip,samples_expected,quality,note
throughput,n256_b2,256,2,10,avx512_phys,AVX512,0.001584,12.929293,0.001324,15.468278,0.010000,0.6122,0.7324,0.3977,0.4743,1,0,1,ok,-
throughput,n256_b2,256,2,20,avx512_logical,AVX512,0.002053,9.975645,0.001077,19.015785,0.010000,0.4723,0.9004,0.3069,0.5831,1,0,1,ok,-
throughput,n256_b4,256,4,1,baseline_sse42_1t,SSE4_2,0.001238,33.085622,0.001244,32.926045,0.020000,1.5666,1.5590,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b4,256,4,10,avx512_phys,AVX512,0.002651,15.450773,0.001255,32.637450,0.020000,0.7316,1.5453,0.4670,0.9912,1,0,1,ok,-
throughput,n256_b4,256,4,20,avx512_logical,AVX512,0.002239,18.293881,0.001308,31.314985,0.020000,0.8662,1.4827,0.5529,0.9511,1,0,1,ok,-
throughput,n256_b8,256,8,1,baseline_sse42_1t,SSE4_2,0.002472,33.139159,0.002489,32.912816,0.030000,1.5691,1.5584,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b8,256,8,10,avx512_phys,AVX512,0.003300,24.824242,0.001467,55.841854,0.030000,1.1754,2.6440,0.7491,1.6967,1,0,1,ok,-
throughput,n256_b8,256,8,20,avx512_logical,AVX512,0.003605,22.723994,0.002122,38.605090,0.030000,1.0759,1.8279,0.6857,1.1730,1,0,1,ok,-
throughput,n256_b16,256,16,1,baseline_sse42_1t,SSE4_2,0.004942,33.152570,0.004995,32.800801,0.060000,1.5697,1.5531,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b16,256,16,10,avx512_phys,AVX512,0.003314,49.438745,0.001774,92.356257,0.060000,2.3408,4.3729,1.4912,2.8157,1,0,1,ok,-
throughput,n256_b16,256,16,20,avx512_logical,AVX512,0.002427,67.507211,0.002055,79.727494,0.060000,3.1964,3.7750,2.0363,2.4307,1,0,1,ok,-
throughput,n256_b32,256,32,1,baseline_sse42_1t,SSE4_2,0.010002,32.761448,0.009948,32.939284,0.120000,1.5512,1.5596,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b32,256,32,10,avx512_phys,AVX512,0.001635,200.415902,0.001782,183.883277,0.120000,9.4894,8.7066,6.1174,5.5825,1,0,1,ok,-
throughput,n256_b32,256,32,20,avx512_logical,AVX512,0.002185,149.967963,0.002240,146.285714,0.120000,7.1008,6.9264,4.5776,4.4411,1,0,1,ok,-
throughput,n256_b64,256,64,1,baseline_sse42_1t,SSE4_2,0.019745,33.191188,0.019066,34.373230,0.250000,1.5716,1.6275,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b64,256,64,10,avx512_phys,AVX512,0.003601,181.993891,0.002418,271.033912,0.250000,8.6171,12.8330,5.4832,7.8850,1,0,1,ok,-
throughput,n256_b64,256,64,20,avx512_logical,AVX512,0.004172,157.085331,0.002806,233.556664,0.250000,7.4378,11.0586,4.7327,6.7947,1,0,1,ok,-
throughput,n256_b128,256,128,1,baseline_sse42_1t,SSE4_2,0.038014,34.479928,0.037886,34.596421,0.500000,1.6326,1.6381,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b128,256,128,10,avx512_phys,AVX512,0.005522,237.363274,0.004028,325.402185,0.500000,11.2388,15.4073,6.8841,9.4057,1,0,1,ok,-
throughput,n256_b128,256,128,20,avx512_logical,AVX512,0.004166,314.623140,0.003958,331.157150,0.500000,14.8969,15.6798,9.1248,9.5720,1,0,1,ok,-
throughput,n256_b256,256,256,1,baseline_sse42_1t,SSE4_2,0.079041,33.165572,0.080764,32.458026,1.000000,1.5703,1.5368,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b256,256,256,10,avx512_phys,AVX512,0.005288,495.733737,0.005585,469.371531,1.000000,23.4722,22.2240,14.9472,14.4609,1,0,1,ok,-
throughput,n256_b256,256,256,20,avx512_logical,AVX512,0.005256,498.751903,0.005345,490.447147,1.000000,23.6151,23.2219,15.0382,15.1102,1,0,1,ok,-
throughput,n256_b512,256,512,1,baseline_sse42_1t,SSE4_2,0.183118,28.631156,0.184798,28.370870,2.000000,1.3556,1.3433,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b512,256,512,10,avx512_phys,AVX512,0.009023,581.057298,0.009222,568.518759,2.000000,27.5122,26.9185,20.2946,20.0388,1,0,1,ok,-
throughput,n256_b512,256,512,20,avx512_logical,AVX512,0.008454,620.165602,0.008382,625.492723,2.000000,29.3639,29.6161,21.6605,22.0470,1,0,1,ok,-
throughput,n256_b1024,256,1024,1,baseline_sse42_1t,SSE4_2,0.367952,28.497630,0.358619,29.239276,4.000000,1.3493,1.3844,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b1024,256,1024,10,avx512_phys,AVX512,0.016857,622.041882,0.016835,622.854767,4.000000,29.4527,29.4912,21.8278,21.3020,1,0,1,ok,-
throughput,n256_b1024,256,1024,20,avx512_logical,AVX512,0.014687,713.948390,0.014716,712.541451,4.000000,33.8044,33.7378,25.0529,24.3693,1,0,1,ok,-
throughput,n256_b2048,256,2048,1,baseline_sse42_1t,SSE4_2,0.717876,29.213290,0.734461,28.553620,8.000000,1.3832,1.3520,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b2048,256,2048,10,avx512_phys,AVX512,0.032501,645.257684,0.047121,445.056769,8.000000,30.5520,21.0728,22.0878,15.5867,1,0,1,ok,-
throughput,n256_b2048,256,2048,20,avx512_logical,AVX512,0.029379,713.826883,0.028863,726.588366,8.000000,33.7986,34.4029,24.4350,25.4465,1,0,1,ok,-
throughput,n256_b4096,256,4096,1,baseline_sse42_1t,SSE4_2,1.639811,25.577972,1.692983,24.774637,16.000000,1.2111,1.1730,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b4096,256,4096,10,avx512_phys,AVX512,0.121803,344.351453,0.119927,349.738091,16.000000,16.3045,16.5596,13.4628,14.1168,1,0,1,ok,-
throughput,n256_b4096,256,4096,20,avx512_logical,AVX512,0.118050,355.298941,0.119617,350.644474,16.000000,16.8229,16.6025,13.8908,14.1534,1,0,1,ok,-
throughput,n256_b8192,256,8192,1,baseline_sse42_1t,SSE4_2,3.794561,22.106926,3.803573,22.054547,32.000000,1.0467,1.0442,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b8192,256,8192,10,avx512_phys,AVX512,0.492055,170.481105,0.495748,169.211131,32.000000,8.0720,8.0119,7.7117,7.6724,1,0,1,ok,-
throughput,n256_b8192,256,8192,20,avx512_logical,AVX512,0.499289,168.011072,0.506040,165.769662,32.000000,7.9551,7.8489,7.5999,7.5163,1,0,1,ok,-
throughput,n256_b16384,256,16384,1,baseline_sse42_1t,SSE4_2,8.825859,19.009159,8.708548,19.265228,64.000000,0.9001,0.9122,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b16384,256,16384,10,avx512_phys,AVX512,1.319483,127.149922,1.337387,125.447728,64.000000,6.0204,5.9398,6.6889,6.5116,1,0,1,ok,-
throughput,n256_b16384,256,16384,20,avx512_logical,AVX512,1.383985,121.223973,1.364215,122.980733,64.000000,5.7398,5.8230,6.3771,6.3836,1,0,1,ok,-
throughput,n256_b32768,256,32768,1,baseline_sse42_1t,SSE4_2,17.421318,19.260559,17.706656,18.950180,128.000000,0.9120,0.8973,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b32768,256,32768,10,avx512_phys,AVX512,2.950886,113.709686,2.898137,115.779316,128.000000,5.3840,5.4820,5.9038,6.1097,1,0,1,ok,-
throughput,n256_b32768,256,32768,20,avx512_logical,AVX512,2.893124,115.979930,2.951095,113.701633,128.000000,5.4915,5.3836,6.0216,6.0000,1,0,1,ok,-
throughput,n256_b65536,256,65536,1,baseline_sse42_1t,SSE4_2,34.849547,19.256739,34.932243,19.211152,256.000000,0.9118,0.9096,1.0000,1.0000,1,0,1,ok,-
throughput,n256_b65536,256,65536,10,avx512_phys,AVX512,6.183404,108.530615,6.156656,109.002134,256.000000,5.1388,5.1611,5.6360,5.6739,1,0,1,ok,-
throughput,n256_b65536,256,65536,20,avx512_logical,AVX512,5.900861,113.727241,5.951418,112.761134,256.000000,5.3848,5.3391,5.9058,5.8696,1,0,1,ok,-
throughput,n512_b1,512,1,1,baseline_sse42_1t,SSE4_2,0.000684,33.684211,0.000683,33.733529,0.010000,1.5949,1.5972,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b1,512,1,10,avx512_phys,AVX512,0.000386,59.689119,0.000826,27.893462,0.010000,2.8262,1.3207,1.7720,0.8269,1,0,1,ok,-
throughput,n512_b1,512,1,20,avx512_logical,AVX512,0.000432,53.333333,0.000357,64.537815,0.010000,2.5253,3.0558,1.5833,1.9132,1,0,1,ok,-
throughput,n512_b2,512,2,1,baseline_sse42_1t,SSE4_2,0.001362,33.832599,0.001357,33.957259,0.020000,1.6019,1.6078,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b2,512,2,10,avx512_phys,AVX512,0.001670,27.592814,0.000949,48.556375,0.020000,1.3065,2.2991,0.8156,1.4299,1,0,1,ok,-
throughput,n512_b2,512,2,20,avx512_logical,AVX512,0.002309,19.956691,0.001328,34.698795,0.020000,0.9449,1.6429,0.5899,1.0218,1,0,1,ok,-
throughput,n512_b4,512,4,1,baseline_sse42_1t,SSE4_2,0.002706,34.057650,0.002699,34.145980,0.030000,1.6126,1.6168,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b4,512,4,10,avx512_phys,AVX512,0.002233,41.271832,0.001150,80.139130,0.030000,1.9542,3.7945,1.2118,2.3470,1,0,1,ok,-
throughput,n512_b4,512,4,20,avx512_logical,AVX512,0.003623,25.437483,0.001620,56.888889,0.030000,1.2044,2.6936,0.7469,1.6660,1,0,1,ok,-
throughput,n512_b8,512,8,1,baseline_sse42_1t,SSE4_2,0.005411,34.063944,0.005420,34.007380,0.060000,1.6129,1.6102,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b8,512,8,10,avx512_phys,AVX512,0.002564,71.887676,0.001654,111.438936,0.060000,3.4038,5.2765,2.1104,3.2769,1,0,1,ok,-
throughput,n512_b8,512,8,20,avx512_logical,AVX512,0.004089,45.077036,0.001884,97.834395,0.060000,2.1343,4.6323,1.3233,2.8769,1,0,1,ok,-
throughput,n512_b16,512,16,1,baseline_sse42_1t,SSE4_2,0.010792,34.158636,0.010948,33.671904,0.120000,1.6174,1.5943,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b16,512,16,10,avx512_phys,AVX512,0.003758,98.094731,0.002135,172.665105,0.120000,4.6446,8.1754,2.8717,5.1279,1,0,1,ok,-
throughput,n512_b16,512,16,20,avx512_logical,AVX512,0.004317,85.392634,0.002697,136.685206,0.120000,4.0432,6.4718,2.4999,4.0593,1,0,1,ok,-
throughput,n512_b32,512,32,1,baseline_sse42_1t,SSE4_2,0.021571,34.179222,0.022920,32.167539,0.250000,1.6183,1.5231,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b32,512,32,10,avx512_phys,AVX512,0.003505,210.350927,0.002673,275.824916,0.250000,9.9598,13.0599,6.1544,8.5746,1,0,1,ok,-
throughput,n512_b32,512,32,20,avx512_logical,AVX512,0.003873,190.364059,0.003203,230.184202,0.250000,9.0134,10.8989,5.5696,7.1558,1,0,1,ok,-
throughput,n512_b64,512,64,1,baseline_sse42_1t,SSE4_2,0.043974,33.532542,0.042450,34.736396,0.500000,1.5877,1.6447,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b64,512,64,10,avx512_phys,AVX512,0.003881,379.943314,0.003490,422.510029,0.500000,17.9897,20.0052,11.3306,12.1633,1,0,1,ok,-
throughput,n512_b64,512,64,20,avx512_logical,AVX512,0.004238,347.937706,0.004068,362.477876,0.500000,16.4743,17.1628,10.3761,10.4351,1,0,1,ok,-
throughput,n512_b128,512,128,1,baseline_sse42_1t,SSE4_2,0.100463,29.355285,0.093901,31.406694,1.000000,1.3899,1.4871,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b128,512,128,10,avx512_phys,AVX512,0.005235,563.346705,0.005379,548.265477,1.000000,26.6736,25.9595,19.1906,17.4570,1,0,1,ok,-
throughput,n512_b128,512,128,20,avx512_logical,AVX512,0.005447,541.420966,0.005641,522.800922,1.000000,25.6355,24.7538,18.4437,16.6462,1,0,1,ok,-
throughput,n512_b256,512,256,1,baseline_sse42_1t,SSE4_2,0.202151,29.177397,0.201320,29.297834,2.000000,1.3815,1.3872,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b256,512,256,10,avx512_phys,AVX512,0.008798,670.406911,0.008911,661.905510,2.000000,31.7428,31.3402,22.9769,22.5923,1,0,1,ok,-
throughput,n512_b256,512,256,20,avx512_logical,AVX512,0.008553,689.610663,0.008705,677.569213,2.000000,32.6520,32.0819,23.6351,23.1269,1,0,1,ok,-
throughput,n512_b512,512,512,1,baseline_sse42_1t,SSE4_2,0.405713,29.075923,0.421128,28.011626,4.000000,1.3767,1.3263,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b512,512,512,10,avx512_phys,AVX512,0.015958,739.220454,0.016321,722.779241,4.000000,35.0010,34.2225,25.4238,25.8028,1,0,1,ok,-
throughput,n512_b512,512,512,20,avx512_logical,AVX512,0.014965,788.271300,0.020565,573.619256,4.000000,37.3235,27.1600,27.1108,20.4779,1,0,1,ok,-
throughput,n512_b1024,512,1024,1,baseline_sse42_1t,SSE4_2,0.840443,28.072052,0.848966,27.790230,8.000000,1.3292,1.3158,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b1024,512,1024,10,avx512_phys,AVX512,0.043198,546.158618,0.032295,730.545286,8.000000,25.8598,34.5902,19.4556,26.2878,1,0,1,ok,-
throughput,n512_b1024,512,1024,20,avx512_logical,AVX512,0.030172,781.948827,0.030737,767.575235,8.000000,37.0241,36.3435,27.8551,27.6203,1,0,1,ok,-
throughput,n512_b2048,512,2048,1,baseline_sse42_1t,SSE4_2,1.852635,25.469626,1.933433,24.405252,16.000000,1.2059,1.1556,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b2048,512,2048,10,avx512_phys,AVX512,0.132574,355.921372,0.123192,383.027469,16.000000,16.8523,18.1358,13.9743,15.6945,1,0,1,ok,-
throughput,n512_b2048,512,2048,20,avx512_logical,AVX512,0.121917,387.033146,0.117015,403.246763,16.000000,18.3254,19.0931,15.1959,16.5230,1,0,1,ok,-
throughput,n512_b4096,512,4096,1,baseline_sse42_1t,SSE4_2,4.334217,21.773677,4.239039,22.262555,32.000000,1.0310,1.0541,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b4096,512,4096,10,avx512_phys,AVX512,0.506978,186.145829,0.514020,183.595658,32.000000,8.8137,8.6930,8.5491,8.2468,1,0,1,ok,-
throughput,n512_b4096,512,4096,20,avx512_logical,AVX512,0.488258,193.282732,0.502057,187.970370,32.000000,9.1516,8.9001,8.8769,8.4433,1,0,1,ok,-
throughput,n512_b8192,512,8192,1,baseline_sse42_1t,SSE4_2,9.108573,20.721542,9.054239,20.845891,64.000000,0.9811,0.9870,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b8192,512,8192,10,avx512_phys,AVX512,1.346201,140.204680,1.317108,143.301597,64.000000,6.6385,6.7851,6.7661,6.8743,1,0,1,ok,-
throughput,n512_b8192,512,8192,20,avx512_logical,AVX512,1.304683,144.666314,1.268372,148.807826,64.000000,6.8497,7.0458,6.9814,7.1385,1,0,1,ok,-
throughput,n512_b16384,512,16384,1,baseline_sse42_1t,SSE4_2,18.470232,20.437608,18.508981,20.394821,128.000000,0.9677,0.9657,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b16384,512,16384,10,avx512_phys,AVX512,2.913083,129.583455,2.914016,129.541965,128.000000,6.1356,6.1336,6.3404,6.3517,1,0,1,ok,-
throughput,n512_b16384,512,16384,20,avx512_logical,AVX512,2.811040,134.287438,2.827194,133.520148,128.000000,6.3583,6.3220,6.5706,6.5468,1,0,1,ok,-
throughput,n512_b32768,512,32768,1,baseline_sse42_1t,SSE4_2,36.943087,20.436157,37.152015,20.321232,256.000000,0.9676,0.9622,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b32768,512,32768,10,avx512_phys,AVX512,6.068049,124.418033,6.119952,123.362850,256.000000,5.8910,5.8410,6.0881,6.0706,1,0,1,ok,-
throughput,n512_b32768,512,32768,20,avx512_logical,AVX512,5.780767,130.601133,5.818462,129.755031,256.000000,6.1838,6.1437,6.3907,6.3852,1,0,1,ok,-
throughput,n512_b65536,512,65536,1,baseline_sse42_1t,SSE4_2,74.102985,20.376365,74.632782,20.231719,512.000000,0.9648,0.9579,1.0000,1.0000,1,0,1,ok,-
throughput,n512_b65536,512,65536,10,avx512_phys,AVX512,12.287148,122.888521,12.310065,122.659746,512.000000,5.8186,5.8078,6.0309,6.0627,1,0,1,ok,-
throughput,n512_b65536,512,65536,20,avx512_logical,AVX512,11.646291,129.650671,11.762393,128.370939,512.000000,6.1388,6.0782,6.3628,6.3450,1,0,1,ok,-
throughput,n1024_b1,1024,1,1,baseline_sse42_1t,SSE4_2,0.001367,37.454279,0.001368,37.426901,0.020000,1.7734,1.7721,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b1,1024,1,10,avx512_phys,AVX512,0.001216,42.105263,0.000777,65.894466,0.020000,1.9936,3.1200,1.1242,1.7606,1,0,1,ok,-
throughput,n1024_b1,1024,1,20,avx512_logical,AVX512,0.001288,39.751553,0.000761,67.279895,0.020000,1.8822,3.1856,1.0613,1.7976,1,0,1,ok,-
throughput,n1024_b2,1024,2,1,baseline_sse42_1t,SSE4_2,0.002936,34.877384,0.002937,34.865509,0.030000,1.6514,1.6508,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b2,1024,2,10,avx512_phys,AVX512,0.002867,35.716777,0.001970,51.979695,0.030000,1.6911,2.4612,1.0241,1.4909,1,0,1,ok,-
throughput,n1024_b2,1024,2,20,avx512_logical,AVX512,0.002544,40.251572,0.002083,49.159866,0.030000,1.9059,2.3276,1.1541,1.4100,1,0,1,ok,-
throughput,n1024_b4,1024,4,1,baseline_sse42_1t,SSE4_2,0.005861,34.942843,0.005859,34.954770,0.060000,1.6545,1.6551,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b4,1024,4,10,avx512_phys,AVX512,0.002826,72.469922,0.002046,100.097752,0.060000,3.4313,4.7395,2.0740,2.8636,1,0,1,ok,-
throughput,n1024_b4,1024,4,20,avx512_logical,AVX512,0.002764,74.095514,0.002413,84.873601,0.060000,3.5083,4.0186,2.1205,2.4281,1,0,1,ok,-
throughput,n1024_b8,1024,8,1,baseline_sse42_1t,SSE4_2,0.011778,34.776702,0.012009,34.107753,0.120000,1.6466,1.6150,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b8,1024,8,10,avx512_phys,AVX512,0.003922,104.436512,0.002861,143.166725,0.120000,4.9449,6.7787,3.0031,4.1975,1,0,1,ok,-
throughput,n1024_b8,1024,8,20,avx512_logical,AVX512,0.003887,105.376897,0.002778,147.444204,0.120000,4.9894,6.9813,3.0301,4.3229,1,0,1,ok,-
throughput,n1024_b16,1024,16,1,baseline_sse42_1t,SSE4_2,0.023417,34.983132,0.023148,35.389666,0.250000,1.6564,1.6756,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b16,1024,16,10,avx512_phys,AVX512,0.003808,215.126050,0.002931,279.495053,0.250000,10.1859,13.2337,6.1494,7.8976,1,0,1,ok,-
throughput,n1024_b16,1024,16,20,avx512_logical,AVX512,0.004325,189.410405,0.003865,211.953428,0.250000,8.9683,10.0357,5.4143,5.9891,1,0,1,ok,-
throughput,n1024_b32,1024,32,1,baseline_sse42_1t,SSE4_2,0.045737,35.822201,0.049325,33.216422,0.500000,1.6961,1.5727,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b32,1024,32,10,avx512_phys,AVX512,0.005623,291.374711,0.004379,374.149349,0.500000,13.7962,17.7154,8.1339,11.2640,1,0,1,ok,-
throughput,n1024_b32,1024,32,20,avx512_logical,AVX512,0.004873,336.219988,0.004845,338.163055,0.500000,15.9195,16.0115,9.3858,10.1806,1,0,1,ok,-
throughput,n1024_b64,1024,64,1,baseline_sse42_1t,SSE4_2,0.098826,33.157266,0.098885,33.137483,1.000000,1.5699,1.5690,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b64,1024,64,10,avx512_phys,AVX512,0.005580,587.240143,0.005770,567.902946,1.000000,27.8049,26.8893,17.7108,17.1378,1,0,1,ok,-
throughput,n1024_b64,1024,64,20,avx512_logical,AVX512,0.006690,489.805680,0.006813,480.962865,1.000000,23.1916,22.7729,14.7722,14.5142,1,0,1,ok,-
throughput,n1024_b128,1024,128,1,baseline_sse42_1t,SSE4_2,0.223111,29.373720,0.228387,28.695153,2.000000,1.3908,1.3587,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b128,1024,128,10,avx512_phys,AVX512,0.009580,684.091858,0.009481,691.235102,2.000000,32.3907,32.7289,23.2892,24.0889,1,0,1,ok,-
throughput,n1024_b128,1024,128,20,avx512_logical,AVX512,0.010594,618.614310,0.010768,608.618128,2.000000,29.2905,28.8171,21.0601,21.2098,1,0,1,ok,-
throughput,n1024_b256,1024,256,1,baseline_sse42_1t,SSE4_2,0.451496,29.030600,0.455667,28.764866,4.000000,1.3746,1.3620,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b256,1024,256,10,avx512_phys,AVX512,0.018070,725.356945,0.017984,728.825623,4.000000,34.3446,34.5088,24.9859,25.3374,1,0,1,ok,-
throughput,n1024_b256,1024,256,20,avx512_logical,AVX512,0.018381,713.084163,0.019735,664.160122,4.000000,33.7635,31.4470,24.5632,23.0893,1,0,1,ok,-
throughput,n1024_b512,1024,512,1,baseline_sse42_1t,SSE4_2,0.915321,28.639570,0.934153,28.062213,8.000000,1.3560,1.3287,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b512,1024,512,10,avx512_phys,AVX512,0.035688,734.543824,0.035359,741.378433,8.000000,34.7795,35.1031,25.6479,26.4191,1,0,1,ok,-
throughput,n1024_b512,1024,512,20,avx512_logical,AVX512,0.036560,717.024070,0.038425,682.222511,8.000000,33.9500,32.3022,25.0361,24.3111,1,0,1,ok,-
throughput,n1024_b1024,1024,1024,1,baseline_sse42_1t,SSE4_2,2.106056,24.894305,2.138510,24.516509,16.000000,1.1787,1.1608,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b1024,1024,1024,10,avx512_phys,AVX512,0.130576,401.519422,0.128051,409.436865,16.000000,19.0113,19.3862,16.1290,16.7005,1,0,1,ok,-
throughput,n1024_b1024,1024,1024,20,avx512_logical,AVX512,0.122308,428.662066,0.122692,427.320445,16.000000,20.2965,20.2330,17.2193,17.4299,1,0,1,ok,-
throughput,n1024_b2048,1024,2048,1,baseline_sse42_1t,SSE4_2,5.053000,20.751554,4.926887,21.282729,32.000000,0.9826,1.0077,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b2048,1024,2048,10,avx512_phys,AVX512,0.508481,206.217341,0.512591,204.563873,32.000000,9.7641,9.6858,9.9374,9.6117,1,0,1,ok,-
throughput,n1024_b2048,1024,2048,20,avx512_logical,AVX512,0.516068,203.185627,0.506317,207.098715,32.000000,9.6205,9.8058,9.7913,9.7308,1,0,1,ok,-
throughput,n1024_b4096,1024,4096,1,baseline_sse42_1t,SSE4_2,11.251759,18.638437,10.971424,19.114675,64.000000,0.8825,0.9051,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b4096,1024,4096,10,avx512_phys,AVX512,1.331155,157.543787,1.298951,161.449662,64.000000,7.4595,7.6444,8.4526,8.4464,1,0,1,ok,-
throughput,n1024_b4096,1024,4096,20,avx512_logical,AVX512,1.295582,161.869492,1.301659,161.113779,64.000000,7.6643,7.6285,8.6847,8.4288,1,0,1,ok,-
throughput,n1024_b8192,1024,8192,1,baseline_sse42_1t,SSE4_2,22.565357,18.587359,22.115843,18.965155,128.000000,0.8801,0.8980,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b8192,1024,8192,10,avx512_phys,AVX512,2.882800,145.494103,2.913825,143.944952,128.000000,6.8889,6.8156,7.8276,7.5900,1,0,1,ok,-
throughput,n1024_b8192,1024,8192,20,avx512_logical,AVX512,2.973117,141.074300,2.884777,145.394393,128.000000,6.6797,6.8842,7.5898,7.6664,1,0,1,ok,-
throughput,n1024_b16384,1024,16384,1,baseline_sse42_1t,SSE4_2,44.811545,18.719747,44.007724,19.061672,256.000000,0.8864,0.9025,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b16384,1024,16384,10,avx512_phys,AVX512,6.031011,139.091240,6.009354,139.592509,256.000000,6.5858,6.6095,7.4302,7.3232,1,0,1,ok,-
throughput,n1024_b16384,1024,16384,20,avx512_logical,AVX512,6.025761,139.212425,6.003143,139.736934,256.000000,6.5915,6.6163,7.4367,7.3308,1,0,1,ok,-
throughput,n1024_b32768,1024,32768,1,baseline_sse42_1t,SSE4_2,90.072381,18.626371,88.891558,18.873801,512.000000,0.8819,0.8936,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b32768,1024,32768,10,avx512_phys,AVX512,12.257294,136.875366,12.288228,136.530800,512.000000,6.4808,6.4645,7.3485,7.2339,1,0,1,ok,-
throughput,n1024_b32768,1024,32768,20,avx512_logical,AVX512,12.433761,134.932753,12.065852,139.047089,512.000000,6.3889,6.5837,7.2442,7.3672,1,0,1,ok,-
throughput,n1024_b65536,1024,65536,1,baseline_sse42_1t,SSE4_2,179.111460,18.733828,183.145194,18.321219,1024.000000,0.8870,0.8675,1.0000,1.0000,1,0,1,ok,-
throughput,n1024_b65536,1024,65536,10,avx512_phys,AVX512,24.272130,138.242635,24.849688,135.029591,1024.000000,6.5456,6.3934,7.3793,7.3701,1,0,1,ok,-
throughput,n1024_b65536,1024,65536,20,avx512_logical,AVX512,23.801154,140.978173,24.166751,138.845441,1024.000000,6.6751,6.5741,7.5253,7.5784,1,0,1,ok,-
throughput,n2048_b1,2048,1,1,baseline_sse42_1t,SSE4_2,0.003121,36.090996,0.003126,36.033269,0.030000,1.7089,1.7061,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b1,2048,1,10,avx512_phys,AVX512,0.001550,72.670968,0.001516,74.300792,0.030000,3.4409,3.5180,2.0135,2.0620,1,0,1,ok,-
throughput,n2048_b1,2048,1,20,avx512_logical,AVX512,0.001893,59.503434,0.001855,60.722372,0.030000,2.8174,2.8751,1.6487,1.6852,1,0,1,ok,-
throughput,n2048_b2,2048,2,1,baseline_sse42_1t,SSE4_2,0.006263,35.969982,0.006262,35.975727,0.060000,1.7031,1.7034,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b2,2048,2,10,avx512_phys,AVX512,0.002457,91.689052,0.002660,84.691729,0.060000,4.3413,4.0100,2.5490,2.3541,1,0,1,ok,-
throughput,n2048_b2,2048,2,20,avx512_logical,AVX512,0.003676,61.284004,0.003207,70.246336,0.060000,2.9017,3.3261,1.7038,1.9526,1,0,1,ok,-
throughput,n2048_b4,2048,4,1,baseline_sse42_1t,SSE4_2,0.013992,32.201258,0.012980,34.711864,0.120000,1.5247,1.6436,1.0000,1.0000,1,0,1,ok,-
throughput,n2048_b4,2048,4,10,avx512_phys,AVX512,0.003201,140.756014,0.003072,146.666667,0.120000,6.6646,6.9444,4.3711,4.2253,1,0,1,ok,-
throughput,n2048_b4,2048,4,20,avx512_logical,AVX512,0.003875,116.273548,0.003742,120.406200,0.120000,5.5054,5.7011,3.6108,3.4687,1,0,1,ok,-
